Month,Day,Period,DPV_NV
1,4,15,0.01441
1,4,16,0.16252
1,4,17,0.30668
1,4,18,0.43581
1,4,19,0.53887
1,4,20,0.61823
1,4,21,0.68228
1,4,22,0.72904
1,4,23,0.75904
1,4,24,0.77313
1,4,25,0.77019
1,4,26,0.7522
1,4,27,0.70193
1,4,28,0.66434
1,4,29,0.60904
1,4,30,0.53151
1,4,31,0.43402
1,4,32,0.31021
1,4,33,0.17653
1,4,34,0.03603
1,4,35,0.0
1,4,36,0.0
1,4,37,0.0
1,4,38,0.0
1,4,39,0.0
1,4,40,0.0
1,4,41,0.0
1,4,42,0.0
1,4,43,0.0
1,4,44,0.0
1,4,45,0.0
1,4,46,0.0
1,4,47,0.0
1,4,48,0.0
1,5,1,0.0
1,5,2,0.0
1,5,3,0.0
1,5,4,0.0
1,5,5,0.0
1,5,6,0.0
1,5,7,0.0
1,5,8,0.0
1,5,9,0.0
1,5,10,0.0
1,5,11,0.0
1,5,12,0.0
1,5,13,0.0
1,5,14,0.0
1,5,15,0.01691
1,5,16,0.17506
1,5,17,0.32221
1,5,18,0.45366
1,5,19,0.55663
1,5,20,0.63513
1,5,21,0.69758
1,5,22,0.74541
1,5,23,0.77739
1,5,24,0.79389
1,5,25,0.7952
1,5,26,0.7794
1,5,27,0.74992
1,5,28,0.70144
1,5,29,0.63663
1,5,30,0.55457
1,5,31,0.45382
1,5,32,0.32973
1,5,33,0.19131
1,5,34,0.04255
1,5,35,0.0
1,5,36,0.0
1,5,37,0.0
1,5,38,0.0
1,5,39,0.0
1,5,40,0.0
1,5,41,0.0
1,5,42,0.0
1,5,43,0.0
1,5,44,0.0
1,5,45,0.0
1,5,46,0.0
1,5,47,0.0
1,5,48,0.0
1,6,1,0.0
1,6,2,0.0
1,6,3,0.0
1,6,4,0.0
1,6,5,0.0
1,6,6,0.0
1,6,7,0.0
1,6,8,0.0
1,6,9,0.0
1,6,10,0.0
1,6,11,0.0
1,6,12,0.0
1,6,13,0.0
1,6,14,0.0
1,6,15,0.01552
1,6,16,0.1704
1,6,17,0.31643
1,6,18,0.44544
1,6,19,0.5479
1,6,20,0.62613
1,6,21,0.68305
1,6,22,0.73104
1,6,23,0.76351
1,6,24,0.77358
1,6,25,0.71507
1,6,26,0.68944
1,6,27,0.66688
1,6,28,0.52374
1,6,29,0.39592
1,6,30,0.45008
1,6,31,0.35074
1,6,32,0.19739
1,6,33,0.09155
1,6,34,0.00661
1,6,35,0.0
1,6,36,0.0
1,6,37,0.0
1,6,38,0.0
1,6,39,0.0
1,6,40,0.0
1,6,41,0.0
1,6,42,0.0
1,6,43,0.0
1,6,44,0.0
1,6,45,0.0
1,6,46,0.0
1,6,47,0.0
1,6,48,0.0
1,7,1,0.0
1,7,2,0.0
1,7,3,0.0
1,7,4,0.0
1,7,5,0.0
1,7,6,0.0
1,7,7,0.0
1,7,8,0.0
1,7,9,0.0
1,7,10,0.0
1,7,11,0.0
1,7,12,0.0
1,7,13,0.0
1,7,14,0.0
1,7,15,0.00128
1,7,16,0.05639
1,7,17,0.08364
1,7,18,0.11225
1,7,19,0.13455
1,7,20,0.24326
1,7,21,0.23883
1,7,22,0.32162
1,7,23,0.47607
1,7,24,0.54581
1,7,25,0.47765
1,7,26,0.45237
1,7,27,0.41752
1,7,28,0.40188
1,7,29,0.47565
1,7,30,0.41734
1,7,31,0.25588
1,7,32,0.11965
1,7,33,0.07338
1,7,34,0.01063
1,7,35,0.0
1,7,36,0.0
1,7,37,0.0
1,7,38,0.0
1,7,39,0.0
1,7,40,0.0
1,7,41,0.0
1,7,42,0.0
1,7,43,0.0
1,7,44,0.0
1,7,45,0.0
1,7,46,0.0
1,7,47,0.0
1,7,48,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,8,4,0.0
1,8,5,0.0
1,8,6,0.0
1,8,7,0.0
1,8,8,0.0
1,8,9,0.0
1,8,10,0.0
1,8,11,0.0
1,8,12,0.0
1,8,13,0.0
1,8,14,0.0
1,8,15,0.01465
1,8,16,0.15725
1,8,17,0.29256
1,8,18,0.40924
1,8,19,0.50356
1,8,20,0.57157
1,8,21,0.61986
1,8,22,0.61151
1,8,23,0.4827
1,8,24,0.50524
1,8,25,0.65271
1,8,26,0.53658
1,8,27,0.37096
1,8,28,0.20651
1,8,29,0.30333
1,8,30,0.42865
1,8,31,0.41488
1,8,32,0.28412
1,8,33,0.14903
1,8,34,0.00945
1,8,35,0.0
1,8,36,0.0
1,8,37,0.0
1,8,38,0.0
1,8,39,0.0
1,8,40,0.0
1,8,41,0.0
1,8,42,0.0
1,8,43,0.0
1,8,44,0.0
1,8,45,0.0
1,8,46,0.0
1,8,47,0.0
1,8,48,0.0
1,9,1,0.0
1,9,2,0.0
1,9,3,0.0
1,9,4,0.0
1,9,5,0.0
1,9,6,0.0
1,9,7,0.0
1,9,8,0.0
1,9,9,0.0
1,9,10,0.0
1,9,11,0.0
1,9,12,0.0
1,9,13,0.0
1,9,14,0.0
1,9,15,0.01203
1,9,16,0.08547
1,9,17,0.28607
1,9,18,0.36548
1,9,19,0.51623
1,9,20,0.59172
1,9,21,0.55475
1,9,22,0.58958
1,9,23,0.66716
1,9,24,0.73251
1,9,25,0.61043
1,9,26,0.63442
1,9,27,0.67759
1,9,28,0.61623
1,9,29,0.57808
1,9,30,0.45613
1,9,31,0.30552
1,9,32,0.17481
1,9,33,0.11028
1,9,34,0.01043
1,9,35,0.0
1,9,36,0.0
1,9,37,0.0
1,9,38,0.0
1,9,39,0.0
1,9,40,0.0
1,9,41,0.0
1,9,42,0.0
1,9,43,0.0
1,9,44,0.0
1,9,45,0.0
1,9,46,0.0
1,9,47,0.0
1,9,48,0.0
1,10,1,0.0
1,10,2,0.0
1,10,3,0.0
1,10,4,0.0
1,10,5,0.0
1,10,6,0.0
1,10,7,0.0
1,10,8,0.0
1,10,9,0.0
1,10,10,0.0
1,10,11,0.0
1,10,12,0.0
1,10,13,0.0
1,10,14,0.0
1,10,15,0.01929
1,10,16,0.17128
1,10,17,0.32614
1,10,18,0.46044
1,10,19,0.56674
1,10,20,0.65193
1,10,21,0.71346
1,10,22,0.74184
1,10,23,0.79444
1,10,24,0.81565
1,10,25,0.8203
1,10,26,0.80429
1,10,27,0.77369
1,10,28,0.72529
1,10,29,0.65289
1,10,30,0.57739
1,10,31,0.47745
1,10,32,0.35177
1,10,33,0.21231
1,10,34,0.05608
1,10,35,0.0
1,10,36,0.0
1,10,37,0.0
1,10,38,0.0
1,10,39,0.0
1,10,40,0.0
1,10,41,0.0
1,10,42,0.0
1,10,43,0.0
1,10,44,0.0
1,10,45,0.0
1,10,46,0.0
1,10,47,0.0
1,10,48,0.0
1,11,1,0.0
1,11,2,0.0
1,11,3,0.0
1,11,4,0.0
1,11,5,0.0
1,11,6,0.0
1,11,7,0.0
1,11,8,0.0
1,11,9,0.0
1,11,10,0.0
1,11,11,0.0
1,11,12,0.0
1,11,13,0.0
1,11,14,0.0
1,11,15,0.00129
1,11,16,0.00821
1,11,17,0.01938
1,11,18,0.03033
1,11,19,0.07376
1,11,20,0.18571
1,11,21,0.31289
1,11,22,0.2437
1,11,23,0.3299
1,11,24,0.33733
1,11,25,0.28825
1,11,26,0.35436
1,11,27,0.37637
1,11,28,0.31916
1,11,29,0.37633
1,11,30,0.33951
1,11,31,0.21677
1,11,32,0.10699
1,11,33,0.06329
1,11,34,0.00937
1,11,35,0.0
1,11,36,0.0
1,11,37,0.0
1,11,38,0.0
1,11,39,0.0
1,11,40,0.0
1,11,41,0.0
1,11,42,0.0
1,11,43,0.0
1,11,44,0.0
1,11,45,0.0
1,11,46,0.0
1,11,47,0.0
1,11,48,0.0
1,12,1,0.0
1,12,2,0.0
1,12,3,0.0
1,12,4,0.0
1,12,5,0.0
1,12,6,0.0
1,12,7,0.0
1,12,8,0.0
1,12,9,0.0
1,12,10,0.0
1,12,11,0.0
1,12,12,0.0
1,12,13,0.0
1,12,14,0.0
1,12,15,0.02154
1,12,16,0.16755
1,12,17,0.308
1,12,18,0.36123
1,12,19,0.49377
1,12,20,0.57098
1,12,21,0.68042
1,12,22,0.71476
1,12,23,0.76163
1,12,24,0.77845
1,12,25,0.77752
1,12,26,0.76356
1,12,27,0.73077
1,12,28,0.67985
1,12,29,0.62641
1,12,30,0.54452
1,12,31,0.44692
1,12,32,0.27841
1,12,33,0.12966
1,12,34,0.0148
1,12,35,0.0
1,12,36,0.0
1,12,37,0.0
1,12,38,0.0
1,12,39,0.0
1,12,40,0.0
1,12,41,0.0
1,12,42,0.0
1,12,43,0.0
1,12,44,0.0
1,12,45,0.0
1,12,46,0.0
1,12,47,0.0
1,12,48,0.0
1,13,1,0.0
1,13,2,0.0
1,13,3,0.0
1,13,4,0.0
1,13,5,0.0
1,13,6,0.0
1,13,7,0.0
1,13,8,0.0
1,13,9,0.0
1,13,10,0.0
1,13,11,0.0
1,13,12,0.0
1,13,13,0.0
1,13,14,0.0
1,13,15,0.0136
1,13,16,0.11675
1,13,17,0.28875
1,13,18,0.41571
1,13,19,0.48134
1,13,20,0.50397
1,13,21,0.58877
1,13,22,0.60187
1,13,23,0.65832
1,13,24,0.66783
1,13,25,0.67252
1,13,26,0.62073
1,13,27,0.52416
1,13,28,0.56854
1,13,29,0.51114
1,13,30,0.43723
1,13,31,0.30831
1,13,32,0.1762
1,13,33,0.13465
1,13,34,0.01535
1,13,35,0.0
1,13,36,0.0
1,13,37,0.0
1,13,38,0.0
1,13,39,0.0
1,13,40,0.0
1,13,41,0.0
1,13,42,0.0
1,13,43,0.0
1,13,44,0.0
1,13,45,0.0
1,13,46,0.0
1,13,47,0.0
1,13,48,0.0
1,14,1,0.0
1,14,2,0.0
1,14,3,0.0
1,14,4,0.0
1,14,5,0.0
1,14,6,0.0
1,14,7,0.0
1,14,8,0.0
1,14,9,0.0
1,14,10,0.0
1,14,11,0.0
1,14,12,0.0
1,14,13,0.0
1,14,14,0.0
1,14,15,0.00273
1,14,16,0.06608
1,14,17,0.11111
1,14,18,0.21305
1,14,19,0.30217
1,14,20,0.36589
1,14,21,0.45215
1,14,22,0.59923
1,14,23,0.74189
1,14,24,0.67844
1,14,25,0.59655
1,14,26,0.5255
1,14,27,0.49975
1,14,28,0.48819
1,14,29,0.50105
1,14,30,0.50553
1,14,31,0.39924
1,14,32,0.30589
1,14,33,0.13795
1,14,34,0.03565
1,14,35,0.0
1,14,36,0.0
1,14,37,0.0
1,14,38,0.0
1,14,39,0.0
1,14,40,0.0
1,14,41,0.0
1,14,42,0.0
1,14,43,0.0
1,14,44,0.0
1,14,45,0.0
1,14,46,0.0
1,14,47,0.0
1,14,48,0.0
1,15,1,0.0
1,15,2,0.0
1,15,3,0.0
1,15,4,0.0
1,15,5,0.0
1,15,6,0.0
1,15,7,0.0
1,15,8,0.0
1,15,9,0.0
1,15,10,0.0
1,15,11,0.0
1,15,12,0.0
1,15,13,0.0
1,15,14,0.0
1,15,15,0.03109
1,15,16,0.16102
1,15,17,0.28295
1,15,18,0.41569
1,15,19,0.51758
1,15,20,0.59375
1,15,21,0.62588
1,15,22,0.50474
1,15,23,0.58308
1,15,24,0.66001
1,15,25,0.72117
1,15,26,0.71228
1,15,27,0.69263
1,15,28,0.65214
1,15,29,0.59365
1,15,30,0.51474
1,15,31,0.42006
1,15,32,0.30798
1,15,33,0.16765
1,15,34,0.02906
1,15,35,0.0
1,15,36,0.0
1,15,37,0.0
1,15,38,0.0
1,15,39,0.0
1,15,40,0.0
1,15,41,0.0
1,15,42,0.0
1,15,43,0.0
1,15,44,0.0
1,15,45,0.0
1,15,46,0.0
1,15,47,0.0
1,15,48,0.0
1,16,1,0.0
1,16,2,0.0
1,16,3,0.0
1,16,4,0.0
1,16,5,0.0
1,16,6,0.0
1,16,7,0.0
1,16,8,0.0
1,16,9,0.0
1,16,10,0.0
1,16,11,0.0
1,16,12,0.0
1,16,13,0.0
1,16,14,0.0
1,16,15,0.00405
1,16,16,0.06325
1,16,17,0.21593
1,16,18,0.29834
1,16,19,0.34593
1,16,20,0.37909
1,16,21,0.31409
1,16,22,0.4446
1,16,23,0.55755
1,16,24,0.6065
1,16,25,0.72205
1,16,26,0.69391
1,16,27,0.65625
1,16,28,0.59551
1,16,29,0.42003
1,16,30,0.28929
1,16,31,0.19449
1,16,32,0.09724
1,16,33,0.12525
1,16,34,0.01967
1,16,35,0.0
1,16,36,0.0
1,16,37,0.0
1,16,38,0.0
1,16,39,0.0
1,16,40,0.0
1,16,41,0.0
1,16,42,0.0
1,16,43,0.0
1,16,44,0.0
1,16,45,0.0
1,16,46,0.0
1,16,47,0.0
1,16,48,0.0
1,17,1,0.0
1,17,2,0.0
1,17,3,0.0
1,17,4,0.0
1,17,5,0.0
1,17,6,0.0
1,17,7,0.0
1,17,8,0.0
1,17,9,0.0
1,17,10,0.0
1,17,11,0.0
1,17,12,0.0
1,17,13,0.0
1,17,14,0.0
1,17,15,0.0282
1,17,16,0.15277
1,17,17,0.28592
1,17,18,0.40567
1,17,19,0.49988
1,17,20,0.58043
1,17,21,0.64236
1,17,22,0.69269
1,17,23,0.72699
1,17,24,0.7459
1,17,25,0.74961
1,17,26,0.73628
1,17,27,0.70852
1,17,28,0.66432
1,17,29,0.6065
1,17,30,0.53158
1,17,31,0.44247
1,17,32,0.33279
1,17,33,0.20645
1,17,34,0.06489
1,17,35,0.0
1,17,36,0.0
1,17,37,0.0
1,17,38,0.0
1,17,39,0.0
1,17,40,0.0
1,17,41,0.0
1,17,42,0.0
1,17,43,0.0
1,17,44,0.0
1,17,45,0.0
1,17,46,0.0
1,17,47,0.0
1,17,48,0.0
1,18,1,0.0
1,18,2,0.0
1,18,3,0.0
1,18,4,0.0
1,18,5,0.0
1,18,6,0.0
1,18,7,0.0
1,18,8,0.0
1,18,9,0.0
1,18,10,0.0
1,18,11,0.0
1,18,12,0.0
1,18,13,0.0
1,18,14,0.0
1,18,15,0.03148
1,18,16,0.16319
1,18,17,0.29983
1,18,18,0.41931
1,18,19,0.51858
1,18,20,0.59743
1,18,21,0.66074
1,18,22,0.7083
1,18,23,0.73285
1,18,24,0.74611
1,18,25,0.74834
1,18,26,0.7331
1,18,27,0.69543
1,18,28,0.65224
1,18,29,0.59287
1,18,30,0.52618
1,18,31,0.43438
1,18,32,0.29682
1,18,33,0.16088
1,18,34,0.03333
1,18,35,0.0
1,18,36,0.0
1,18,37,0.0
1,18,38,0.0
1,18,39,0.0
1,18,40,0.0
1,18,41,0.0
1,18,42,0.0
1,18,43,0.0
1,18,44,0.0
1,18,45,0.0
1,18,46,0.0
1,18,47,0.0
1,18,48,0.0
1,19,1,0.0
1,19,2,0.0
1,19,3,0.0
1,19,4,0.0
1,19,5,0.0
1,19,6,0.0
1,19,7,0.0
1,19,8,0.0
1,19,9,0.0
1,19,10,0.0
1,19,11,0.0
1,19,12,0.0
1,19,13,0.0
1,19,14,0.0
1,19,15,0.00572
1,19,16,0.08986
1,19,17,0.11633
1,19,18,0.39923
1,19,19,0.52204
1,19,20,0.60304
1,19,21,0.66658
1,19,22,0.71228
1,19,23,0.68501
1,19,24,0.77319
1,19,25,0.77696
1,19,26,0.76519
1,19,27,0.73704
1,19,28,0.69502
1,19,29,0.63558
1,19,30,0.56165
1,19,31,0.47056
1,19,32,0.35322
1,19,33,0.20846
1,19,34,0.05316
1,19,35,0.0
1,19,36,0.0
1,19,37,0.0
1,19,38,0.0
1,19,39,0.0
1,19,40,0.0
1,19,41,0.0
1,19,42,0.0
1,19,43,0.0
1,19,44,0.0
1,19,45,0.0
1,19,46,0.0
1,19,47,0.0
1,19,48,0.0
1,20,1,0.0
1,20,2,0.0
1,20,3,0.0
1,20,4,0.0
1,20,5,0.0
1,20,6,0.0
1,20,7,0.0
1,20,8,0.0
1,20,9,0.0
1,20,10,0.0
1,20,11,0.0
1,20,12,0.0
1,20,13,0.0
1,20,14,0.0
1,20,15,0.03656
1,20,16,0.18388
1,20,17,0.33046
1,20,18,0.46247
1,20,19,0.56886
1,20,20,0.62947
1,20,21,0.70865
1,20,22,0.58897
1,20,23,0.75714
1,20,24,0.79944
1,20,25,0.82728
1,20,26,0.8121
1,20,27,0.77759
1,20,28,0.7308
1,20,29,0.66809
1,20,30,0.58824
1,20,31,0.49288
1,20,32,0.37759
1,20,33,0.24515
1,20,34,0.08547
1,20,35,0.0
1,20,36,0.0
1,20,37,0.0
1,20,38,0.0
1,20,39,0.0
1,20,40,0.0
1,20,41,0.0
1,20,42,0.0
1,20,43,0.0
1,20,44,0.0
1,20,45,0.0
1,20,46,0.0
1,20,47,0.0
1,20,48,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,0.0
1,21,4,0.0
1,21,5,0.0
1,21,6,0.0
1,21,7,0.0
1,21,8,0.0
1,21,9,0.0
1,21,10,0.0
1,21,11,0.0
1,21,12,0.0
1,21,13,0.0
1,21,14,0.0
1,21,15,0.03788
1,21,16,0.17512
1,21,17,0.31261
1,21,18,0.43779
1,21,19,0.53778
1,21,20,0.61955
1,21,21,0.6843
1,21,22,0.73272
1,21,23,0.76547
1,21,24,0.78105
1,21,25,0.78128
1,21,26,0.76653
1,21,27,0.73586
1,21,28,0.69196
1,21,29,0.63284
1,21,30,0.5572
1,21,31,0.46704
1,21,32,0.35879
1,21,33,0.23358
1,21,34,0.08418
1,21,35,0.0
1,21,36,0.0
1,21,37,0.0
1,21,38,0.0
1,21,39,0.0
1,21,40,0.0
1,21,41,0.0
1,21,42,0.0
1,21,43,0.0
1,21,44,0.0
1,21,45,0.0
1,21,46,0.0
1,21,47,0.0
1,21,48,0.0
1,22,1,0.0
1,22,2,0.0
1,22,3,0.0
1,22,4,0.0
1,22,5,0.0
1,22,6,0.0
1,22,7,0.0
1,22,8,0.0
1,22,9,0.0
1,22,10,0.0
1,22,11,0.0
1,22,12,0.0
1,22,13,0.0
1,22,14,0.0
1,22,15,0.03596
1,22,16,0.16944
1,22,17,0.30088
1,22,18,0.42359
1,22,19,0.49628
1,22,20,0.57653
1,22,21,0.6445
1,22,22,0.67171
1,22,23,0.54524
1,22,24,0.4216
1,22,25,0.29128
1,22,26,0.32476
1,22,27,0.24503
1,22,28,0.32048
1,22,29,0.51703
1,22,30,0.46044
1,22,31,0.36096
1,22,32,0.33069
1,22,33,0.21006
1,22,34,0.06146
1,22,35,0.0
1,22,36,0.0
1,22,37,0.0
1,22,38,0.0
1,22,39,0.0
1,22,40,0.0
1,22,41,0.0
1,22,42,0.0
1,22,43,0.0
1,22,44,0.0
1,22,45,0.0
1,22,46,0.0
1,22,47,0.0
1,22,48,0.0
1,23,1,0.0
1,23,2,0.0
1,23,3,0.0
1,23,4,0.0
1,23,5,0.0
1,23,6,0.0
1,23,7,0.0
1,23,8,0.0
1,23,9,0.0
1,23,10,0.0
1,23,11,0.0
1,23,12,0.0
1,23,13,0.0
1,23,14,0.0
1,23,15,0.03867
1,23,16,0.18296
1,23,17,0.33264
1,23,18,0.46268
1,23,19,0.56014
1,23,20,0.64785
1,23,21,0.71312
1,23,22,0.76642
1,23,23,0.7997
1,23,24,0.82177
1,23,25,0.82307
1,23,26,0.80899
1,23,27,0.75838
1,23,28,0.72226
1,23,29,0.56171
1,23,30,0.53589
1,23,31,0.35675
1,23,32,0.32582
1,23,33,0.18204
1,23,34,0.07793
1,23,35,5e-05
1,23,36,0.0
1,23,37,0.0
1,23,38,0.0
1,23,39,0.0
1,23,40,0.0
1,23,41,0.0
1,23,42,0.0
1,23,43,0.0
1,23,44,0.0
1,23,45,0.0
1,23,46,0.0
1,23,47,0.0
1,23,48,0.0
1,24,1,0.0
1,24,2,0.0
1,24,3,0.0
1,24,4,0.0
1,24,5,0.0
1,24,6,0.0
1,24,7,0.0
1,24,8,0.0
1,24,9,0.0
1,24,10,0.0
1,24,11,0.0
1,24,12,0.0
1,24,13,0.0
1,24,14,0.0
1,24,15,0.04111
1,24,16,0.18389
1,24,17,0.32616
1,24,18,0.45405
1,24,19,0.55461
1,24,20,0.6363
1,24,21,0.54925
1,24,22,0.641
1,24,23,0.63946
1,24,24,0.67342
1,24,25,0.65798
1,24,26,0.66272
1,24,27,0.62825
1,24,28,0.68645
1,24,29,0.56629
1,24,30,0.55906
1,24,31,0.44179
1,24,32,0.35727
1,24,33,0.17079
1,24,34,0.06443
1,24,35,9e-05
1,24,36,0.0
1,24,37,0.0
1,24,38,0.0
1,24,39,0.0
1,24,40,0.0
1,24,41,0.0
1,24,42,0.0
1,24,43,0.0
1,24,44,0.0
1,24,45,0.0
1,24,46,0.0
1,24,47,0.0
1,24,48,0.0
1,25,1,0.0
1,25,2,0.0
1,25,3,0.0
1,25,4,0.0
1,25,5,0.0
1,25,6,0.0
1,25,7,0.0
1,25,8,0.0
1,25,9,0.0
1,25,10,0.0
1,25,11,0.0
1,25,12,0.0
1,25,13,0.0
1,25,14,0.0
1,25,15,0.02232
1,25,16,0.10797
1,25,17,0.20757
1,25,18,0.33178
1,25,19,0.5197
1,25,20,0.61664
1,25,21,0.68683
1,25,22,0.73621
1,25,23,0.76889
1,25,24,0.78581
1,25,25,0.78749
1,25,26,0.77485
1,25,27,0.74522
1,25,28,0.70357
1,25,29,0.64547
1,25,30,0.56972
1,25,31,0.48101
1,25,32,0.37132
1,25,33,0.24577
1,25,34,0.1039
1,25,35,0.00011
1,25,36,0.0
1,25,37,0.0
1,25,38,0.0
1,25,39,0.0
1,25,40,0.0
1,25,41,0.0
1,25,42,0.0
1,25,43,0.0
1,25,44,0.0
1,25,45,0.0
1,25,46,0.0
1,25,47,0.0
1,25,48,0.0
1,26,1,0.0
1,26,2,0.0
1,26,3,0.0
1,26,4,0.0
1,26,5,0.0
1,26,6,0.0
1,26,7,0.0
1,26,8,0.0
1,26,9,0.0
1,26,10,0.0
1,26,11,0.0
1,26,12,0.0
1,26,13,0.0
1,26,14,0.0
1,26,15,0.03403
1,26,16,0.16858
1,26,17,0.30965
1,26,18,0.46229
1,26,19,0.56639
1,26,20,0.6522
1,26,21,0.71742
1,26,22,0.7698
1,26,23,0.80467
1,26,24,0.82432
1,26,25,0.82741
1,26,26,0.81513
1,26,27,0.78239
1,26,28,0.7364
1,26,29,0.67525
1,26,30,0.59764
1,26,31,0.50561
1,26,32,0.38971
1,26,33,0.26253
1,26,34,0.11669
1,26,35,0.00014
1,26,36,0.0
1,26,37,0.0
1,26,38,0.0
1,26,39,0.0
1,26,40,0.0
1,26,41,0.0
1,26,42,0.0
1,26,43,0.0
1,26,44,0.0
1,26,45,0.0
1,26,46,0.0
1,26,47,0.0
1,26,48,0.0
1,27,1,0.0
1,27,2,0.0
1,27,3,0.0
1,27,4,0.0
1,27,5,0.0
1,27,6,0.0
1,27,7,0.0
1,27,8,0.0
1,27,9,0.0
1,27,10,0.0
1,27,11,0.0
1,27,12,0.0
1,27,13,0.0
1,27,14,0.0
1,27,15,0.04232
1,27,16,0.186
1,27,17,0.33148
1,27,18,0.45993
1,27,19,0.56089
1,27,20,0.64398
1,27,21,0.70624
1,27,22,0.75522
1,27,23,0.78715
1,27,24,0.80328
1,27,25,0.80287
1,27,26,0.78934
1,27,27,0.75617
1,27,28,0.71168
1,27,29,0.65199
1,27,30,0.57798
1,27,31,0.4859
1,27,32,0.36823
1,27,33,0.19204
1,27,34,0.11443
1,27,35,0.00066
1,27,36,0.0
1,27,37,0.0
1,27,38,0.0
1,27,39,0.0
1,27,40,0.0
1,27,41,0.0
1,27,42,0.0
1,27,43,0.0
1,27,44,0.0
1,27,45,0.0
1,27,46,0.0
1,27,47,0.0
1,27,48,0.0
1,28,1,0.0
1,28,2,0.0
1,28,3,0.0
1,28,4,0.0
1,28,5,0.0
1,28,6,0.0
1,28,7,0.0
1,28,8,0.0
1,28,9,0.0
1,28,10,0.0
1,28,11,0.0
1,28,12,0.0
1,28,13,0.0
1,28,14,0.0
1,28,15,0.04374
1,28,16,0.18843
1,28,17,0.32814
1,28,18,0.45251
1,28,19,0.54979
1,28,20,0.62589
1,28,21,0.68263
1,28,22,0.72375
1,28,23,0.74612
1,28,24,0.75716
1,28,25,0.7531
1,28,26,0.74422
1,28,27,0.71968
1,28,28,0.6812
1,28,29,0.63003
1,28,30,0.5639
1,28,31,0.48312
1,28,32,0.38116
1,28,33,0.26173
1,28,34,0.12248
1,28,35,0.00014
1,28,36,0.0
1,28,37,0.0
1,28,38,0.0
1,28,39,0.0
1,28,40,0.0
1,28,41,0.0
1,28,42,0.0
1,28,43,0.0
1,28,44,0.0
