Month,Day,Period,ACE Searchlight Solar,Arrow Canyon Solar,Battle Mountain Solar,Boulder Solar I,Boulder Solar II,Boulder Solar III,Copper Mountain Solar 5,Crescent Dunes Solar Thermal,Dodge Flat Solar,Dry Lake Solar,Eagle Shadow Mountain Solar Farm,FRV Spectrum Solar,Fish Springs Ranch Solar,Ft. Churchill Solar,Gemini Solar,Mountain View Solar,NV Generic Solar,NV Generic Solar Hybrid,Nellis Solar Array II,Nevada Solar One,RV Apex Solar,Silver State Solar,Stillwater 2 Solar,Switch Station 1 (Playa Solar 1),Switch Station 2 (Playa Solar 2),Techren Solar 2,Techren Solar I,Techren Solar III,Techren Solar IV,Techren Solar V,Turquoise Nevada
1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,8,0.08714,0.04037,0.00362,0.09125,0.0655,0.06916,0.06605,0.02582,0.00254,0.06153,0.0461,0.06375,0.00377,0.00889,0.04337,0.065,0.05297,0.053,0.0704,0.06052,0.0527,0.07555,0.00709,0.05886,0.06439,0.06609,0.07022,0.0697,0.07756,0.07755,0.0051
1,1,9,0.3688,0.36069,0.15751,0.40675,0.28625,0.3639,0.38845,0.20035,0.0236,0.28635,0.23783,0.22625,0.38714,0.07637,0.32182,0.27,0.32033,0.32049,0.272,0.34904,0.24366,0.27732,0.25691,0.27358,0.2999,0.28867,0.36947,0.36682,0.4187,0.41869,0.1258
1,1,10,0.81288,0.48178,0.28471,0.82625,0.54875,0.65427,0.66465,0.53866,0.23888,0.47771,0.44776,0.67667,0.14144,0.50165,0.45477,0.48,0.51648,0.51659,0.4664,0.59687,0.55118,0.63887,0.19528,0.45791,0.50197,0.55314,0.66436,0.65923,0.63302,0.63301,0.06443
1,1,11,0.69297,0.43966,0.17648,0.84738,0.4675,0.49482,0.48872,0.93092,0.2665,0.41427,0.41302,0.60917,0.32318,0.22441,0.42845,0.36625,0.45369,0.45382,0.428,0.44887,0.48422,0.7346,0.46092,0.39684,0.43498,0.4713,0.5024,0.49887,0.47739,0.47738,0.15215
1,1,12,0.97462,0.27073,0.13396,0.9965,0.371,0.4027,0.39051,1.00004,0.22627,0.2821,0.31257,0.31417,0.43446,0.29189,0.26861,0.2825,0.357,0.35713,0.3496,0.35548,0.31744,0.67618,0.6311,0.26994,0.29579,0.37391,0.40881,0.4056,0.38516,0.38541,0.25602
1,1,13,0.54308,0.57181,0.1888,0.57412,0.36525,0.38411,0.38518,0.95617,0.28399,0.59246,0.80573,0.8375,0.34346,0.30496,0.57228,0.58,0.51208,0.5122,0.4904,0.34104,0.96534,0.70949,0.79365,0.56867,0.62336,0.36824,0.39006,0.38726,0.43913,0.43912,0.36601
1,1,14,0.86517,0.63596,0.47665,0.88562,0.625,0.64939,0.66138,0.32967,0.52683,0.637,0.70804,0.85375,0.36335,0.20819,0.63968,0.6225,0.64586,0.64593,0.5928,0.60052,0.8897,0.75759,0.48001,0.61218,0.6709,0.62987,0.65935,0.65451,0.65451,0.65449,0.37774
1,1,15,0.70831,0.59566,0.49682,0.72212,0.63325,0.65721,0.67167,0.26179,0.52345,0.62288,0.54627,0.68917,0.64389,0.24899,0.58338,0.63,0.644,0.64405,0.5992,0.60957,0.73904,0.59054,0.19964,0.59873,0.65624,0.63819,0.66727,0.66237,0.66132,0.6613,0.44353
1,1,16,0.3911,0.36452,0.10968,0.40175,0.3755,0.39122,0.4016,0.34589,0.35542,0.36747,0.29038,0.35292,0.43784,0.33478,0.36651,0.36562,0.39387,0.39399,0.3504,0.36174,0.36084,0.34489,0.34473,0.35206,0.38593,0.37844,0.39719,0.39407,0.39197,0.39196,0.30821
1,1,17,0.01046,0.00702,0.00362,0.01162,0.00825,0.00873,0.00919,0.13123,0.0145,0.00789,0.00615,0.00542,0.03003,0.02092,0.00699,0.00812,0.01015,0.01015,0.008,0.00817,0.00806,0.0061,0.01691,0.00759,0.00822,0.00838,0.00898,0.00891,0.00838,0.00865,0.01734
