Month,Day,Period,ACE Searchlight Solar,Arrow Canyon Solar,Battle Mountain Solar,Boulder Solar I,Boulder Solar II,Boulder Solar III,Copper Mountain Solar 5,Crescent Dunes Solar Thermal,Dodge Flat Solar,Dry Lake Solar,Eagle Shadow Mountain Solar Farm,FRV Spectrum Solar,Fish Springs Ranch Solar,Ft. Churchill Solar,Gemini Solar,Mountain View Solar,NV Generic Solar,NV Generic Solar Hybrid,Nellis Solar Array II,Nevada Solar One,RV Apex Solar,Silver State Solar,Stillwater 2 Solar,Switch Station 1 (Playa Solar 1),Switch Station 2 (Playa Solar 2),Techren Solar 2,Techren Solar I,Techren Solar III,Techren Solar IV,Techren Solar V,Turquoise Nevada
1,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,8,0.21682,0.09939,0.01087,0.22262,0.1005,0.21826,0.22509,0.06403,0.0,0.09889,0.16478,0.18792,0.0,0.00471,0.20621,0.20375,0.15526,0.15531,0.1904,0.20348,0.1767,0.10347,0.00818,0.09446,0.10357,0.10137,0.22163,0.22009,0.10219,0.10244,0.00544
1,2,9,0.6623,0.65481,0.17841,0.68062,0.6565,0.68139,0.6958,0.34771,0.01599,0.65408,0.48405,0.6375,0.11297,0.00366,0.65676,0.64562,0.59552,0.59568,0.3048,0.63026,0.57412,0.20975,0.04473,0.62658,0.68679,0.66169,0.69195,0.68647,0.68647,0.68646,0.04148
1,2,10,0.86935,0.69693,0.20052,0.8865,0.6865,0.7146,0.72669,0.47799,0.07059,0.69672,0.68731,0.84625,0.30836,0.02459,0.69691,0.685,0.65767,0.65776,0.6528,0.66035,0.79546,0.72592,0.042,0.66883,0.73309,0.69193,0.72561,0.72001,0.71949,0.71973,0.24939
1,2,11,0.98438,0.6357,0.19641,1.0,0.62725,0.65244,0.66476,0.55728,0.36465,0.64073,0.79739,0.95958,0.39533,0.38029,0.64096,0.62125,0.63378,0.63381,0.5976,0.60452,0.92256,0.83994,0.09164,0.61582,0.67501,0.63221,0.66251,0.65765,0.65765,0.65764,0.44897
1,2,12,0.99972,0.59761,0.23748,1.0,0.58775,0.61141,0.62294,0.27178,0.42244,0.59627,0.83652,1.0,0.36101,0.14542,0.59704,0.58,0.59472,0.59472,0.5568,0.56643,0.99014,0.87772,0.35292,0.57358,0.6287,0.59252,0.6208,0.61626,0.61678,0.6165,0.44557
1,2,13,0.99833,0.61243,0.18155,1.0,0.59975,0.6239,0.63476,0.34339,0.35809,0.61005,0.81691,0.98625,0.29835,0.54506,0.6126,0.59312,0.60278,0.60273,0.5672,0.57687,0.98766,0.8573,0.02073,0.58734,0.64377,0.60461,0.63347,0.62883,0.62883,0.62882,0.68443
1,2,14,0.88818,0.65091,0.29751,0.90512,0.64075,0.66707,0.67875,0.35808,0.53222,0.65555,0.71733,0.87458,0.35165,0.70095,0.65733,0.63875,0.65986,0.65978,0.6088,0.61739,0.91636,0.76228,0.162,0.63165,0.69227,0.64594,0.6773,0.67233,0.67233,0.67231,0.62017
1,2,15,0.69158,0.32682,0.04977,0.71075,0.613,0.65041,0.65119,0.52407,0.42283,0.31972,0.49897,0.49167,0.08307,0.59737,0.43113,0.6125,0.51459,0.51464,0.6088,0.616,0.72044,0.31932,0.38455,0.30696,0.33648,0.61797,0.6604,0.65556,0.64246,0.64218,0.5066
1,2,16,0.2698,0.27944,0.11765,0.31525,0.2545,0.27737,0.27847,0.35107,0.11486,0.28375,0.21238,0.28375,0.19357,0.0816,0.3751,0.26562,0.29657,0.29662,0.2672,0.25687,0.26102,0.25316,0.11455,0.27231,0.29839,0.2566,0.28156,0.27931,0.27354,0.2738,0.11475
1,2,17,0.00279,0.0,0.0,0.00338,0.0,0.0,0.0,0.00269,0.0052,0.0,0.0,0.0,0.00988,0.00628,0.0,0.0,0.00148,0.00148,0.0,0.0,0.0,0.01361,0.00545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00731
1,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,8,0.20148,0.19819,0.0087,0.20338,0.2,0.20699,0.21199,0.05165,0.0,0.19769,0.15751,0.18,0.0,0.00523,0.19928,0.19562,0.17868,0.17877,0.1808,0.192,0.16864,0.16377,0.00764,0.18892,0.20701,0.2016,0.21015,0.20856,0.20961,0.20961,0.00544
1,3,9,0.63302,0.18584,0.16645,0.64425,0.625,0.64878,0.66138,0.0552,0.09009,0.16727,0.09942,0.61292,0.38805,0.08317,0.63399,0.62187,0.45723,0.45731,0.5856,0.60139,0.5518,0.4974,0.15928,0.16013,0.17536,0.63,0.65882,0.65399,0.65503,0.65502,0.05117
1,3,10,0.83031,0.68114,0.58077,0.847,0.65875,0.68525,0.69781,0.94129,0.63479,0.6767,0.66831,0.8225,0.25675,0.61411,0.68178,0.66438,0.71562,0.71563,0.6304,0.63409,0.76756,0.69049,0.63383,0.65063,0.71309,0.66396,0.69578,0.69067,0.69119,0.69117,0.49334
1,3,11,0.95301,0.6266,0.52907,0.96988,0.61225,0.6369,0.64844,0.97268,0.44187,0.62608,0.77675,0.9375,0.36959,0.71821,0.62528,0.6125,0.65515,0.65511,0.5808,0.58852,0.90706,0.80428,0.76256,0.60253,0.66035,0.61715,0.6468,0.64193,0.64246,0.64244,0.59807
1,3,12,0.99972,0.5852,0.32807,1.0,0.57475,0.5978,0.60968,0.99053,0.52319,0.58492,0.82238,0.98458,0.52559,0.75639,0.58515,0.5675,0.61873,0.61867,0.5448,0.55391,0.96844,0.85378,0.81001,0.56313,0.61719,0.57935,0.60694,0.60263,0.60315,0.60314,0.654
1,3,13,0.9816,0.5993,0.50625,1.0,0.588,0.61141,0.62304,0.98679,0.51792,0.59939,0.80045,0.95583,0.51545,0.74803,0.59966,0.58188,0.63638,0.63628,0.5568,0.56539,0.9703,0.83736,0.80511,0.57753,0.63295,0.59277,0.6208,0.61626,0.61626,0.61624,0.66029
1,3,14,0.88678,0.6448,0.57691,0.906,0.629,0.65386,0.66761,0.92861,0.58266,0.64359,0.70606,0.86458,0.57395,0.68107,0.64424,0.62562,0.68651,0.68636,0.5976,0.60574,0.89714,0.74938,0.74183,0.62073,0.68035,0.63391,0.66383,0.6587,0.65975,0.65973,0.60827
1,3,15,0.72365,0.59683,0.60107,0.73225,0.61375,0.66717,0.68234,0.7993,0.6162,0.59696,0.54847,0.63708,0.56355,0.59319,0.65769,0.63688,0.68718,0.68704,0.6096,0.61826,0.7471,0.59171,0.60547,0.57563,0.63089,0.6186,0.67743,0.67233,0.63879,0.63851,0.49844
1,3,16,0.40853,0.38526,0.3282,0.41662,0.39075,0.40737,0.41849,0.7682,0.40495,0.39052,0.29743,0.3725,0.27807,0.20662,0.38742,0.38562,0.42415,0.42415,0.3688,0.37774,0.38068,0.35404,0.37364,0.37563,0.41169,0.39394,0.41369,0.41084,0.40926,0.40952,0.32113
1,3,17,0.01464,0.0,0.0,0.01625,0.0,0.01249,0.0132,0.24586,0.02405,0.0,0.0,0.0,0.00832,0.02459,0.0,0.0,0.00711,0.00711,0.0,0.01165,0.0,0.01595,0.006,0.0,0.0,0.0,0.01267,0.01258,0.0,0.0,0.02618
1,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,8,0.20706,0.08671,0.00809,0.21,0.0865,0.09496,0.09684,0.01238,0.0,0.07289,0.06962,0.08292,0.0,0.00418,0.09317,0.09938,0.08653,0.08658,0.0824,0.06835,0.07874,0.16283,0.00764,0.06978,0.07645,0.08732,0.09649,0.0959,0.09118,0.09144,0.00357
1,4,9,0.63581,0.63083,0.13734,0.64788,0.14525,0.27595,0.25856,0.82762,0.13995,0.62981,0.46621,0.61458,0.38311,0.0476,0.63208,0.61687,0.50012,0.50025,0.2632,0.6073,0.5456,0.49388,0.38292,0.60427,0.66226,0.14641,0.28011,0.27826,0.15616,0.15616,0.30158
1,4,10,0.83659,0.27723,0.57498,0.851,0.34425,0.68819,0.3922,0.95002,0.63044,0.26884,0.66478,0.81958,0.61763,0.27149,0.67707,0.66312,0.58665,0.58673,0.6288,0.63722,0.76446,0.69025,0.62183,0.25759,0.28236,0.34688,0.69881,0.69329,0.36734,0.3676,0.21233
1,4,11,0.94255,0.4149,0.524,0.69025,0.60825,0.63375,0.6458,0.98305,0.58851,0.40872,0.77826,0.93458,0.58344,0.7067,0.62285,0.6025,0.6269,0.62695,0.576,0.58609,0.8897,0.80287,0.75601,0.39241,0.43005,0.61299,0.6435,0.63879,0.63879,0.63851,0.59076
1,4,12,0.98996,0.57928,0.47158,1.0,0.5705,0.59333,0.60398,0.68304,0.51766,0.57885,0.817,0.98375,0.51519,0.75169,0.57873,0.565,0.61025,0.61024,0.5376,0.54852,0.96162,0.55112,0.81711,0.55696,0.61048,0.575,0.60245,0.59791,0.59844,0.59842,0.64244
1,4,13,0.96765,0.59352,0.49743,0.986,0.58075,0.604,0.61496,0.98938,0.51233,0.59185,0.79451,0.955,0.50752,0.75064,0.59178,0.57812,0.62462,0.62458,0.5496,0.55948,0.9641,0.42044,0.80292,0.56978,0.62459,0.5854,0.61328,0.60892,0.60997,0.60995,0.64635
1,4,14,0.87702,0.63752,0.56398,0.88925,0.62175,0.64635,0.658,0.96893,0.57733,0.63709,0.7052,0.85667,0.56901,0.70513,0.63789,0.62313,0.67621,0.67614,0.5896,0.59843,0.89776,0.48426,0.73583,0.61377,0.67281,0.62666,0.65631,0.65137,0.65294,0.65292,0.60011
1,4,15,0.70831,0.64305,0.58488,0.68925,0.62975,0.65498,0.64881,0.84241,0.62277,0.64385,0.54103,0.68417,0.61763,0.59476,0.64448,0.63313,0.69031,0.69018,0.596,0.60591,0.74462,0.58444,0.60601,0.62057,0.68021,0.63473,0.66515,0.66027,0.65975,0.65999,0.4981
1,4,16,0.39529,0.37843,0.32783,0.40712,0.3825,0.39863,0.40793,0.7634,0.41477,0.38038,0.29193,0.36417,0.43706,0.34681,0.37817,0.37938,0.42184,0.42187,0.3584,0.36939,0.37448,0.27028,0.37637,0.36551,0.40059,0.38543,0.40472,0.40193,0.40088,0.40061,0.3213
1,4,17,0.01464,0.0,0.0,0.01638,0.0115,0.0128,0.01357,0.21648,0.02854,0.0,0.0,0.0,0.00832,0.02929,0.0,0.0,0.00885,0.00885,0.0104,0.01183,0.0,0.0054,0.02345,0.0,0.0,0.01159,0.01294,0.0131,0.01205,0.01179,0.02958
1,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
