DateTime,ACE Searchlight Solar,Techren Solar 2,Techren Solar V,Dry Lake East Solar,Southern Purchases (NVP),Switch Station 1 (Playa Solar 1),Boulder Solar I,Dodge Flat Solar,Dry Lake Solar,Switch Station 2 (Playa Solar 2),Battle Mountain Solar,Techren Solar I,Fish Springs Ranch Solar,Mountain View Solar,Spring Valley Wind,Techren Solar IV,Idaho Wind,Eagle Shadow Mountain Solar Farm,Techren Solar III,_NVE IRP Expansion_SPPC_PV (Standalone),Turquoise Nevada,Nellis Solar Array II,Northern Purchases (Sierra),Boulder Solar II,Sierra Solar,FRV Spectrum Solar,RV Apex Solar,Arrow Canyon Solar,Silver State Solar,Ft. Churchill Solar,Libra Solar,Boulder Solar III,Gemini Solar,Copper Mountain Solar 5
2030-01-02T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.127886000000004,0.0,137.45927999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T07:00:00.0,1.12245,12.928,3.746499999999999,17.958000000000002,500.0,8.591999999999999,8.612,0.0,13.468499999999999,7.435479999999999,0.89082,7.445,0.0,1.7123999999999633,25.754388000000002,1.8735000000000002,134.66039999999998,13.001999999999997,1.8472499999999998,51.14760000000001,0.153,1.26,62.1,3.2125,24.372,3.0876,1.3268000000000002,12.233999999999995,2.76952,0.08151,42.62300000000001,9.378907000000002,41.2206,17.3975
2030-01-02T08:00:00.0,3.5259,48.624,18.680999999999997,42.10200000000001,500.0,20.158,5.375,79.002,31.576500000000003,17.44715,9.96769,32.842,39.663000000000004,6.175000000000001,26.24622,9.34075,121.98928000000001,78.75599999999997,8.1485,202.03680000000003,0.3145,0.7559999999999434,0.0,12.0625,96.244,4.2624,5.555200000000001,13.83199999999998,13.981760000000001,6.834164999999999,168.364,41.373092,46.9062,69.1675
2030-01-02T09:00:00.0,4.209099999999999,85.0,18.235499999999995,101.83400000000002,973.8199999999999,48.829,48.275,14.418000000000001,76.3755,42.27527,4.95304,35.719,44.46,7.5249999999999995,26.071650000000005,9.118,51.57936,36.57299999999999,8.86925,296.77200000000005,1.6404999999999998,5.352,0.0,21.087500000000002,141.35999999999999,9.0624,8.506400000000001,60.91799999999997,22.155640000000002,0.39780000000000004,247.31000000000006,44.99649900000001,206.98620000000003,111.0525
2030-01-02T10:00:00.0,9.430750000000002,73.068,18.065499999999997,90.13400000000001,1000.0,43.228,56.45,44.51200000000006,67.6005,37.42625,6.07616,33.066,24.999000000000002,8.962400000000002,22.28879399999994,9.02625,8.130080000000001,115.32599999999996,8.201,332.02680000000004,0.901,5.46,200.0,18.125,158.148,15.6249,12.511600000000005,81.836,32.25768,0.13259999999995387,276.6890000000001,41.645519,278.7738,104.255
2030-01-02T11:00:00.0,9.137975,88.31400000000001,23.423499999999997,90.63600000000002,1186.18,43.48099999999999,79.6,84.552,67.977,37.64271,2.29371,43.56,55.19800000000001,9.2376,13.423674,11.712,2.74176,165.76499999999996,10.808,402.86400000000015,17.9519999999999,6.192,200.0,21.9,191.876,21.975,14.731200000000005,96.83800000000001,42.591120000000046,0.285675,335.7200000000001,54.88189,332.44890000000004,113.15
2030-01-02T12:00:00.0,10.82165,81.308,25.42749999999999,94.15600000000018,1204.9,45.174,67.11200000000001,18.708,70.61699999999999,39.12554,8.832449999999998,46.464,42.861000000000104,11.837599999999998,7.86324,12.70775,1.3423200000000002,211.49699999999999,11.5285,399.9912000000001,35.972500000000004,5.532,200.0,20.162500000000023,190.50400000000002,15.087600000000002,20.0012,95.16,44.95816,10.781745,333.3260000000001,58.53215599999999,325.6868999999999,122.02250000000001
2030-01-02T13:00:00.0,8.894025,125.28200000000001,32.44949999999999,131.24800000000002,1000.0,63.038000000000004,59.938,3.6399999999999864,98.43600000000002,54.591370000000005,5.5752,67.43900000000001,47.06000000000001,8.887599999999999,1.344948,16.2185,2.3038399999999997,160.50299999999996,16.7295,458.34599999999995,32.955,4.176,0.0,31.075000000000003,218.29200000000003,15.9,12.387599999999992,108.382,22.54616,2.009475,381.95500000000004,84.940948,388.6632000000001,165.555
2030-01-02T14:00:00.0,12.67595,105.588,21.589499999999997,87.396,0.0,41.899,74.238,16.146,65.547,36.27917,1.3049199999999996,51.177,9.009,9.6124,0.0,10.795,30.66392,39.474,12.6945,292.8996000000001,26.7155,2.112,0.0,26.187500000000004,139.52,13.8624,11.271600000000003,53.652,22.0948,7.9052999999999995,244.08300000000003,64.469274,181.59420000000003,98.61749999999998
2030-01-02T15:00:00.0,5.441275,27.189999999999998,8.751,38.098,0.0,18.259,36.225,17.94,28.57349999999999,15.801579999999998,6.72256,17.86,32.73400000000001,5.2624,0.0,4.37550000000005,74.28456,45.56399999999998,4.428,188.54640000000003,16.932,0.6,0.0,6.737500000000001,89.816,6.4125,5.170800000000002,48.256,11.17532,0.33657000000000004,157.122,22.498889000000002,163.86810000000003,64.83750000000003
