"DateTime","Nellis Solar Array II","Libra Solar","Dry Lake Solar","Dodge Flat Solar","_NVE IRP Expansion_SPPC_PV (Standalone)","Battle Mountain Solar","Switch Station 2 (Playa Solar 2)","Boulder Solar I","Idaho Wind","Eagle Shadow Mountain Solar Farm","Mountain View Solar","Spring Valley Wind","Fish Springs Ranch Solar","Sierra Solar II","Techren Solar V","Turquoise Nevada","Techren Solar 2","FRV Spectrum Solar","Copper Mountain Solar 5","Ft. Churchill Solar","Sierra Solar","ACE Searchlight Solar","Techren Solar IV","Switch Station 1 (Playa Solar 1)","Arrow Canyon Solar","Techren Solar III","Silver State Solar","RV Apex Solar","Dry Lake East Solar","Boulder Solar II","Techren Solar I","Boulder Solar III","Gemini Solar"
2030-01-01T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56466,0.0,0.0,0.00903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4616,0.0,0.0,0.011659999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3876,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42571999999999993,0.0,0.0,0.01073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35156,0.0,0.0,0.08602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26155,0.0,0.0,0.07572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30055,0.0,0.0,0.06236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T07:00,0.1776,0.1764964700705986,0.18162267839687193,0.0,0.1764964700705986,0.008496291301416048,0.20413000000000003,0.20186999999999997,0.23916,0.1551884481155188,0.19188,0.04591,0.0,0.15540772418890733,0.20461363090952722,0.00612,0.19756999999999997,0.17749999999999996,0.20883,0.00628,0.15540772418890736,0.1966,0.20437000000000002,0.18623,0.1810928657574914,0.20437000000000002,0.15884000000000004,0.1649101053936764,0.18162267839687196,0.196,0.20565177392904285,0.18987080684779958,0.1825773991648609
2030-01-01T08:00,0.5656,0.5757584848303035,0.571326164874552,0.11254526965550463,0.5757584848303035,0.09017435699836239,0.6454099999999999,0.62112,0.12023999999999999,0.45536544634553644,0.60375,0.055529999999999996,0.20292092139634296,0.5067448061033235,0.6324294056475481,0.09231,0.6099,0.5925,0.63899,0.08003,0.5067448061033235,0.60931,0.6325,0.58892,0.5705260228221541,0.63355,0.48214999999999997,0.5387476751394917,0.5713261648745519,0.605,0.6381944722211111,0.5893101573193827,0.5738372687790043
2030-01-01T09:00,0.6032,0.643867122657547,0.606749522878555,0.4494139475139601,0.643867122657547,0.09983623928330604,0.6877499999999999,0.80438,0.08046000000000002,0.6449535504644952,0.635,0.0498,0.3913559724530991,0.5665461137069594,0.6646568274538037,0.38284,0.63869,0.78417,0.67141,0.34001,0.5665461137069595,0.7891800000000001,0.66499,0.62737,0.6052602282215418,0.66447,0.67008,0.7352758834469932,0.6067495228785551,0.63375,0.6694832206711732,0.6182614239372973,0.6071591321249546
2030-01-01T10:00,0.5584,0.6265774684506311,0.5638225573709444,0.4669776818368331,0.6265774684506311,0.24482227145747035,0.63897,0.92562,0.038849999999999996,0.7596724032759671,0.58938,0.08114,0.5634053668962242,0.5513406017088601,0.6164506839452844,0.5236,0.59195,0.8974999999999999,0.62331,0.60261,0.5513406017088602,0.90839,0.61678,0.58307,0.5623805547824473,0.61573,0.7925500000000001,0.8741475511469312,0.5638225573709446,0.58725,0.6202451901923923,0.57274380754158,0.5635142801342918
2030-01-01T11:00,0.512,0.5730085398292034,0.5310617697714471,0.3551371023852425,0.5730085398292035,0.36083228976013876,0.60157,0.9838799999999999,0.02897,0.8124318756812432,0.55562,0.10268,0.1155307527903111,0.5042193535897503,0.5842232621390288,0.52241,0.56083,0.9525,0.58888,0.59685,0.5042193535897503,0.96417,0.58429,0.54889,0.5299378421003803,0.58272,0.8444,0.9522628642281463,0.5310617697714473,0.55625,0.5872465101395944,0.5422737244754459,0.5316432151924633
2030-01-01T12:00,0.5128,0.4846703065938682,0.39301773495321884,0.380068863397142,0.4846703065938682,0.31755129563625856,0.44471,0.966,0.05681,0.37452625473745255,0.4462499999999999,0.00855,0.4003799572548089,0.4265286907244617,0.5965422766178704,0.52853,0.57443,0.9025,0.60361,0.48491,0.4265286907244617,0.94465,0.59687,0.4057,0.32931626310418405,0.59582,0.74891,0.6887786732796034,0.39301773495321884,0.56975,0.6003159873605055,0.5542742494984156,0.3276572395770364
2030-01-01T13:00,0.4216,0.4702205955880883,0.5630126146255179,0.12117995468574384,0.4702205955880883,0.10647336480107888,0.63788,0.87738,0.06356,0.42001579984200155,0.6175,0.06315,0.31643315127048205,0.4137782353510554,0.5006499480041596,0.44523,0.57034,0.8470799999999999,0.6213,0.57383,0.41377823535105546,0.84286,0.50097,0.58196,0.26376287225160033,0.64141,0.41856000000000004,0.8921264724116555,0.5630126146255179,0.56575,0.6462541498340066,0.5967448575875195,0.25969291433779423
2030-01-01T14:00,0.092,0.43538129237415263,0.33056835637480797,0.26723814960840636,0.4353812923741526,0.1604566034100761,0.3736,0.71438,0.06765,0.3892361076389235,0.3425,0.09158,0.39503680835905963,0.3831648231743266,0.5905127589792816,0.08109,0.60341,0.38167,0.64437,0.24952,0.3831648231743266,0.69994,0.59058,0.34082,0.17403284163651545,0.63302,0.49223000000000006,0.3942963422194669,0.330568356374808,0.5985,0.6376744930202792,0.588738257298757,0.1698922131185656
2030-01-01T15:00,0.2624,0.29699406011879764,0.22220360284876417,0.16454962267853637,0.29699406011879764,0.2207398131201233,0.25099,0.28688,0.06375,0.10925890741092587,0.30188,0.10339000000000001,0.1746616005699359,0.26139753438399194,0.3772598192144628,0.20434000000000002,0.36351,0.22542,0.38844999999999996,0.19721,0.261397534383992,0.27677,0.3773,0.22911,0.23180257908896928,0.37940000000000007,0.22829,0.2969621822690639,0.22220360284876417,0.36075,0.3822547098116075,0.3528810635465302,0.22911454797399722
2030-01-01T16:00,0.0,0.0013499730005399895,0.0,0.00528071646477441,0.0013499730005399895,0.0,0.0,0.00275,0.04751,0.0,0.0,0.13144,0.009617668012348611,0.0011879306248515087,0.0,0.00935,0.0,0.0,0.0,0.00837,0.0011879306248515087,0.0,0.0,0.0,0.0,0.0,0.00399,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02448,0.0,0.0,0.08122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243,0.0,0.0,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04714,0.0,0.0,0.03318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11668,0.0,0.0,0.04523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13213,0.0,0.0,0.030730000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16922,0.0,0.0,0.02863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15482,0.0,0.0,0.08829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11986,0.0,0.0,0.11541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14439,0.0,0.0,0.14577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T07:00,0.084,0.06088878222435553,0.08359167714006423,0.0,0.06088878222435553,0.008496291301416048,0.09412,0.08612,0.14145,0.04333956660433395,0.08561999999999999,0.16966,0.0,0.05361526886829809,0.07492400607951362,0.00306,0.06464,0.10292,0.06959,0.00418,0.053615268868298094,0.06414,0.07494,0.08591999999999998,0.056749234622877814,0.07389,0.05326,0.06633601983880968,0.08359167714006424,0.06425,0.07444702211911523,0.06874988280737285,0.05555813888604722
2030-01-02T08:00,0.0504,0.24051518969620608,0.19597821533305407,0.3523540220862398,0.2405151896962061,0.0950679125325113,0.22085000000000002,0.05375,0.12814,0.26251737482625165,0.30875,0.1729,0.3622654951317977,0.21172443529297885,0.3735901127909767,0.0062900000000000005,0.24312,0.14208,0.27667,0.35046999999999995,0.21172443529297888,0.20148,0.37363,0.20158,0.06416179608498006,0.32594,0.26888,0.27774333539987606,0.19597821533305407,0.24125,0.32840686372545097,0.3032757683148638,0.0632213304565365
2030-01-02T09:00,0.3568,0.35329293414131724,0.47402131918260954,0.06430521113945731,0.35329293414131724,0.047240150274540024,0.53513,0.48275,0.05418,0.12190878091219086,0.37625,0.17175,0.40607931607694137,0.31097383912779486,0.3646808255339572,0.03281,0.425,0.30208,0.44421,0.0204,0.3109738391277949,0.24051999999999996,0.36472,0.48829,0.282577233509602,0.35477,0.42607000000000006,0.42529448233106015,0.47402131918260954,0.42175000000000007,0.35717571297148115,0.3298363053383586,0.2789810931207976
2030-01-02T10:00,0.364,0.3952620947581049,0.4195596518177163,0.1985263946621947,0.39526209475810486,0.057952027742992004,0.47375000000000006,0.5645,0.00854,0.3844161558384415,0.44812000000000013,0.14683,0.2283305628116837,0.3479052823315118,0.361281097512199,0.01802,0.36534,0.52083,0.41702,0.0068,0.34790528233151186,0.5389,0.36105,0.43228,0.3796084980053808,0.32804,0.62034,0.6255424674519531,0.4195596518177164,0.3625,0.33064677412903487,0.30527273068196736,0.37573818668799464
2030-01-02T11:00,0.4128,0.4795904081918363,0.4218963831867058,0.3771073805148699,0.4795904081918363,0.021876505153646083,0.47649,0.796,0.00288,0.5525444745552544,0.46188,0.08843,0.5041557824744717,0.42210254921112605,0.46843252539796815,0.35904,0.44157,0.7325,0.4526,0.01465,0.42210254921112605,0.52217,0.46848,0.4348099999999999,0.4491975136840152,0.43232,0.8190600000000001,0.7365158090514571,0.42189638318670586,0.43799999999999994,0.4355825766969321,0.40229885057471265,0.44808280710891224
2030-01-02T12:00,0.3688,0.4761704765904683,0.4382814318298189,0.08343888819510106,0.4761704765904683,0.08424043926404005,0.49526000000000003,0.67112,0.0014100000000000002,0.7049829501704983,0.59188,0.0518,0.3914747090952268,0.41908432547539226,0.5085093192544595,0.71945,0.40654,0.50292,0.48809,0.55291,0.41908432547539226,0.61838,0.50831,0.45174,0.4414138602838853,0.46114,0.86458,1.0,0.43828143182981893,0.40325000000000005,0.4646214151433942,0.4290562712118655,0.43896881713430114
2030-01-02T13:00,0.27840000000000004,0.5456390872182557,0.6109388819066239,0.016234635077515925,0.5456390872182556,0.05317406800886234,0.69103,0.59938,0.00242,0.5350046499535004,0.44437999999999994,0.00886,0.4298266445024935,0.4802143554816399,0.6489380849532037,0.6591,0.62641,0.53,0.66222,0.10305,0.48021435548163993,0.50823,0.64874,0.63038,0.5027460803414046,0.6691800000000001,0.43358,0.6193428394296343,0.6109388819066239,0.6215,0.6743630254789809,0.6226397404886465,0.523849823765194
2030-01-02T14:00,0.1408,0.34868302633947323,0.4068146906856584,0.07201220273669563,0.3486830263394733,0.012445814468740966,0.45923,0.74238,0.03221,0.13157868421315785,0.48061999999999994,0.0,0.08228449299453812,0.30692607551718976,0.4317554595632349,0.53431,0.52794,0.46208,0.39446999999999993,0.4054,0.3069260755171898,0.72434,0.4318,0.41899000000000003,0.248872808238241,0.50778,0.4249,0.5635461872287664,0.40681469068565845,0.52375,0.5117495300187992,0.4725769252404793,0.24475713076715622
2030-01-02T15:00,0.04,0.22445551088978222,0.17734022250151282,0.08001355859632849,0.22445551088978224,0.06411713707735285,0.20001999999999998,0.36225,0.07803,0.1518784812151878,0.26312,0.0,0.2989788648777013,0.19758366111419093,0.1750059995200384,0.33864,0.13595,0.21375,0.25935,0.01726,0.19758366111419093,0.31093,0.17502000000000004,0.18259,0.22384265701827627,0.17712,0.21491,0.2585244885306882,0.17734022250151282,0.13475,0.17859285628574856,0.1649228403742664,0.2208654570479973
2030-01-02T16:00,0.0,0.002699946001079979,0.0,0.002265712807521453,0.002699946001079979,0.0,0.0,0.00338,0.08620999999999998,0.0,0.0,0.0,0.0059368321063880325,0.0023758612497030173,0.0,0.02839,0.0,0.0,0.0,0.02929,0.0023758612497030173,0.0034899999999999996,0.0,0.0,0.0,0.0,0.00469,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20396,0.0,0.0,0.03852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24824,0.0,0.0,0.08757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30053,0.0,0.0,0.13421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-02T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32111000000000006,0.0,0.0,0.2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35275,0.0,0.0,0.41721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43671,0.0,0.0,0.49767000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162600000000001,0.0,0.0,0.51513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689,0.0,0.0,0.54047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58429,0.0,0.0,0.45992999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73036,0.0,0.0,0.31456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866400000000001,0.0,0.0,0.32916000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T07:00,0.1744,0.1719665606687867,0.17476143927756832,0.0,0.17196656066878668,0.010471052885078507,0.19646,0.19712,0.82206,0.14959850401495983,0.1875,0.5955,0.0,0.15139515852274227,0.20277377809775216,0.00561,0.19436,0.17875,0.20391,0.00732,0.1513951585227423,0.19172,0.2028,0.17926999999999998,0.1745802022451062,0.20175,0.03355,0.16057036577805334,0.17476143927756832,0.19275000000000003,0.20354185832566696,0.187967598582438,0.1757977066225227
2030-01-03T08:00,0.5776,0.6015679686406272,0.577377461248429,0.3656271742814836,0.6015679686406273,0.020364126770060685,0.65144,0.15313,0.8225200000000001,0.45355546444535555,0.60938,0.78982,0.3721206364284018,0.5295266756421425,0.6439584833213342,0.10727,0.61898,0.60167,0.64897,0.1789,0.5295266756421425,0.61768,0.6440300000000001,0.59446,0.5758326375359495,0.64298,0.48824999999999996,0.5399876007439555,0.577377461248429,0.614,0.6478340866365345,0.5982636740357391,0.5787755633468804
2030-01-03T09:00,0.6352,0.6707165856682867,0.6368384303868176,0.09341159259986084,0.6707165856682868,0.27716982949619495,0.7191199999999999,0.846,0.7341,0.6675233247667522,0.66438,0.7587,0.6193303253383996,0.5903575231206497,0.6908547316214703,0.53499,0.6637100000000001,0.82458,0.6967,0.34001,0.5903575231206498,0.8324000000000001,0.69119,0.65601,0.6355320530661471,0.6906700000000001,0.69612,0.7681339119652821,0.6368384303868175,0.6585,0.6957521699132033,0.6424499821867208,0.6370585992355409
2030-01-03T10:00,0.5888000000000001,0.626127477450451,0.5925429409300378,0.07555349401459333,0.6261274774504512,0.5330411328388402,0.66884,0.98188,0.7418299999999999,0.7943320566794331,0.62,0.69259,0.5857278556162433,0.5511206145561098,0.646578273738101,0.66641,0.62175,0.95375,0.6526099999999999,0.49485,0.55112061455611,0.9655600000000001,0.64665,0.61028,0.5903608869097319,0.64717,0.82751,0.9249845009299442,0.5925429409300378,0.61675,0.6517939282428703,0.6018825823629784,0.5913584495057056
2030-01-03T11:00,0.5536,0.49021019579608416,0.5565610017222921,0.25483024994201914,0.49021019579608416,0.48614776996435793,0.62829,0.55625,0.82532,0.8505314946850532,0.5825,0.5421,0.33210638803134646,0.43150040037661797,0.4293956483481321,0.73305,0.38688,1.0,0.18169000000000002,0.7768,0.431500400376618,0.99972,0.4297000000000001,0.57326,0.556174042118935,0.19127,0.42185,1.0,0.5565610017222921,0.38375,0.19258229670813168,0.17787028182482986,0.5564555878988533
2030-01-03T12:00,0.5664,0.4297314053718926,0.5694735372154728,0.12889586641214565,0.42973140537189264,0.5168673538194779,0.64295,0.31712,0.82499,0.20544794552054477,0.58,0.30764,0.3909997625267158,0.3782899078693804,0.14304855611551073,0.7372999999999998,0.15107,0.95167,0.4007,0.8327700000000001,0.37828990786938044,0.3423,0.14306,0.58655,0.5513498469245756,0.15616,0.66069,0.9795412275263485,0.5694735372154728,0.15,0.15734370625174993,0.14520635277793406,0.5545955899448511
2030-01-03T13:00,0.58,0.4083818323633528,0.6122329283619606,0.22433232833211428,0.4083818323633528,0.5926211347654369,0.69158,0.50487,0.8345000000000001,0.30387696123038765,0.43375,0.67952,0.5777725005936832,0.3594678070800665,0.013888888888888888,0.67746,0.012729999999999998,0.39875,0.01336,0.80609,0.35946780708006654,0.23215,0.014150000000000001,0.63101,0.6010390574264773,0.0131,0.17409000000000002,0.5995040297582146,0.6122329283619607,0.0125,0.013329466821327145,0.01228178732819561,0.6126275261097213
2030-01-03T14:00,0.6168,0.5253494930101399,0.6184424894102314,0.017858098585267514,0.5253494930101399,0.6200847702533474,0.69884,0.3459999999999999,0.8277500000000001,0.4064359356406436,0.58438,0.16501,0.6222987413915935,0.46239539610886715,0.3298436125109991,0.55216,0.36565,0.18417000000000003,0.45213000000000003,0.67375,0.4623953961088672,0.00906,0.33013999999999993,0.63766,0.5683551349846924,0.46586,0.6018,0.6887786732796034,0.6184424894102315,0.36274999999999996,0.46951121955121794,0.43353771727513085,0.5738372687790043
2030-01-03T15:00,0.2328,0.34957300853982926,0.3533957082344179,0.11138565286425348,0.34957300853982926,0.3383778056063963,0.39854,0.30738,0.81253,0.2928670713292867,0.37811999999999996,0.04374000000000001,0.435051056756115,0.3077356282393107,0.4079073674106071,0.35309000000000007,0.39274000000000003,0.08291999999999998,0.42224000000000006,0.38814,0.3077356282393108,0.01046,0.40822,0.36361,0.18512849058354208,0.40926,0.3488800000000001,0.3732176069435834,0.35339570823441796,0.38975000000000004,0.41222351105955757,0.3806885301231929,0.17845750369674596
2030-01-03T16:00,0.0,0.008229835403291934,0.0,0.026849588782045564,0.008229835403291936,0.0,0.0,0.00288,0.5736999999999999,0.0,0.0,0.023619999999999995,0.039064355260033254,0.007241977068539196,0.01204903607711383,0.03281,0.00208,0.0,0.01362,0.03452,0.007241977068539197,0.00209,0.01205,0.0,0.0,0.012580000000000001,0.01478,0.0,0.0,0.002,0.012539498420063197,0.011616133205827758,0.0
2030-01-03T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21435,0.0,0.0,0.027330000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.0,0.0,0.05632000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14642,0.0,0.0,0.19776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06579,0.0,0.0,0.30973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11863,0.0,0.0,0.36483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14914,0.0,0.0,0.24842999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01513,0.0,0.0,0.08692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01228,0.0,0.0,0.03827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
